Id,PostTypeId,CreationDate,Score,Viewcount,Tags,AnswerCount,FavoriteCount
"52395","1","2019-05-22 12:13:21","2","144","<python><time-series>","0",""
"52396","1","2019-05-22 12:23:38","0","144","<python><deep-learning><keras><reinforcement-learning><dqn>","0",""
"52398","1","2019-05-22 12:35:43","1","180","<machine-learning><linear-regression><orange>","1","1"
"52400","1","2019-05-22 13:08:53","0","23","<machine-learning><classification><evaluation>","1",""
"52404","1","2019-05-22 14:23:39","0","23","<powerbi>","0",""
"52405","1","2019-05-22 14:43:07","0","37","<cnn><ocr>","1",""
"52406","1","2019-05-22 14:45:58","0","49","<time-series><accuracy><forecast><forecasting>","0",""
"52407","1","2019-05-22 15:07:37","0","33","<machine-learning><neural-network><deep-learning><classification>","1",""
"52409","1","2019-05-22 15:17:02","0","9","<data-mining>","0",""
"52410","1","2019-05-22 16:46:15","0","24","<deep-learning><unsupervised-learning><java>","0",""
"52413","1","2019-05-22 17:39:26","1","776","<gradient-descent><pytorch>","1","0"
"52415","1","2019-05-22 17:56:02","1","55","<machine-learning><python><predictive-modeling><data-science-model><model-selection>","2",""
"60427","1","2019-09-19 00:37:29","0","51","<machine-learning><reinforcement-learning><q-learning>","0",""
"60429","1","2019-09-19 01:08:39","2","86","<statistics><distribution>","0",""
"60431","1","2019-09-19 03:16:57","0","156","<neural-network><predictive-modeling><training><pytorch><object-detection>","0","1"
"60432","1","2019-09-19 03:25:26","0","18","<machine-learning><linear-regression><matrix>","0",""
"60433","1","2019-09-19 05:38:13","2","71","<machine-learning><predictive-modeling><feature-engineering>","2","1"
"60434","1","2019-09-19 06:38:00","0","599","<tensorflow>","0",""
"60435","1","2019-09-19 06:59:42","0","20","<deep-learning>","0",""
"60437","1","2019-09-19 08:04:11","0","71","<scikit-learn><preprocessing><pickle>","1",""
"60439","1","2019-09-19 08:34:33","0","37","<reinforcement-learning><q-learning><dqn><policy-gradients><dynamic-programming>","0",""
"60440","1","2019-09-19 08:35:17","0","16","<machine-learning><r><prediction><sequential-pattern-mining>","0",""
"60442","1","2019-09-19 09:29:48","0","61","<neural-network><deep-learning><keras><tensorflow>","1",""
"60443","1","2019-09-19 09:30:27","0","18","<data><data-cleaning>","0",""
"60445","1","2019-09-19 11:17:38","0","34","<machine-learning><keras><loss-function>","0",""
"60448","1","2019-09-19 11:29:09","0","28","<python><class-imbalance>","1",""
"60450","1","2019-09-19 12:33:50","1","41","<scikit-learn><feature-selection>","1",""
"60451","1","2019-09-19 13:00:41","0","43","<python><time-series><forecasting>","0","0"
"60452","1","2019-09-19 13:06:17","0","11","<machine-learning>","0",""
"60454","1","2019-09-19 14:32:43","1","12","<rstudio>","0",""
"60456","1","2019-09-19 15:12:05","1","35","<classification><regression><data-science-model><correlation><experiments>","1","1"
"60461","1","2019-09-19 16:15:33","1","42","<reinforcement-learning><cost-function><policy-gradients>","1",""
"60466","1","2019-09-19 18:11:57","0","50","<machine-learning><predictive-modeling><xgboost><explainable-ai>","1",""
"60468","1","2019-09-19 20:04:05","5","897","<word-embeddings><similarity><similar-documents>","2","1"
"60470","1","2019-09-19 22:26:29","0","23","<machine-learning><supervised-learning>","1",""
"60472","1","2019-09-20 00:49:40","2","20","<scikit-learn><feature-selection>","1",""
"60475","1","2019-09-20 06:13:46","0","51","<machine-learning><neural-network><deep-learning><cnn>","1",""
"60477","1","2019-09-20 07:08:14","0","16","<machine-learning><linear-regression><pickle>","1",""
"60481","1","2019-09-20 07:48:39","0","876","<machine-learning><pickle>","1",""
"60483","1","2019-09-20 08:44:20","0","51","<machine-learning><feature-selection><training><pca>","2",""
"60484","1","2019-09-20 08:46:48","0","125","<machine-learning><linear-regression><score>","1",""
"60486","1","2019-09-20 09:22:10","0","55","<performance><gensim><doc2vec>","0",""
"56109","1","2019-07-21 15:40:41","0","53","<cross-validation><training>","2",""
"56110","1","2019-07-21 15:41:25","1","1032","<deep-learning><keras><tensorflow><convnet><convolution>","1","1"
"56111","1","2019-07-21 15:52:33","3","63","<machine-learning><python><scikit-learn><class-imbalance>","1","1"
"56112","1","2019-07-21 15:53:27","0","27","<data-cleaning><feature-engineering>","1",""
"56116","1","2019-07-21 17:42:25","1","230","<deep-learning><reinforcement-learning><q-learning>","1",""
"56117","1","2019-07-21 18:06:17","0","16","<python><keras><tensorflow><dqn>","0",""
"56118","1","2019-07-21 18:20:29","0","11","<machine-learning><feature-engineering><forecasting>","0",""
"56122","1","2019-07-21 20:05:24","0","15","<machine-learning><nlp><sequence-to-sequence>","0",""
"56125","1","2019-07-21 21:07:47","0","41","<neural-network><convnet><gradient-descent><convolution><backpropagation>","0","1"
"56126","1","2019-07-21 21:56:34","1","123","<python><neural-network><keras><tensorflow><sequence-to-sequence>","0",""
"56129","1","2019-07-22 00:37:37","1","35","<scikit-learn><learning-to-rank>","1",""
"56130","1","2019-07-22 01:22:56","1","17","<autoencoder><gan><generative-models><markov>","0",""
"67890","1","2020-02-11 12:37:27","1","35","<gridsearchcv><python-3.x>","1","1"
"67892","1","2020-02-11 13:33:54","3","25","<scikit-learn><multilabel-classification>","1",""
"67894","1","2020-02-11 13:43:42","-1","19","<machine-learning><time-series><missing-data><data-imputation>","1",""
"67898","1","2020-02-11 14:46:01","2","34","<neural-network><deep-learning><cnn><convnet><computer-vision>","1",""
"67900","1","2020-02-11 14:56:31","1","17","<python><scikit-learn><k-means>","1",""
"67902","1","2020-02-11 15:22:16","0","30","<keras><tensorflow><colab>","0",""
"67903","1","2020-02-11 15:30:24","0","48","<data-imputation><survival-analysis>","1",""
"67906","1","2020-02-11 15:55:53","0","15","<machine-learning><deep-learning><image-preprocessing><image>","0",""
"47496","1","2019-03-18 06:33:53","0","1156","<python><pandas><data-cleaning>","3",""
"47497","1","2019-03-18 06:52:24","2","148","<clustering>","2",""
"47499","1","2019-03-18 07:25:05","1","68","<machine-learning><recommender-system>","1",""
"47501","1","2019-03-18 08:05:13","2","553","<keras><r>","2",""
"47502","1","2019-03-18 08:19:36","2","592","<python><classification><keras><class-imbalance>","2",""
"47510","1","2019-03-18 10:20:28","0","1488","<machine-learning><python><xgboost>","1",""
"47512","1","2019-03-18 10:45:34","0","204","<machine-learning><python><scikit-learn><feature-selection>","1","1"
"47513","1","2019-03-18 10:50:33","1","80","<python><cnn><pytorch>","0",""
"47515","1","2019-03-18 11:04:55","1","54","<neural-network><scikit-learn><linear-regression>","1",""
"47521","1","2019-03-18 11:56:19","0","124","<bigdata>","0",""
"47523","1","2019-03-18 12:06:18","2","49","<visualization><social-network-analysis><plotting><matplotlib>","1",""
"47526","1","2019-03-18 13:07:44","1","112","<visualization><reinforcement-learning>","1",""
"47528","1","2019-03-18 14:26:39","0","33","<data-science-model><sas>","1",""
"47533","1","2019-03-18 15:44:39","0","30","<dataset><predictive-modeling><logistic-regression><beginner>","1",""
"47536","1","2019-03-18 16:02:40","0","18","<deep-learning><keras><dataset><lstm>","0",""
"47539","1","2019-03-18 16:35:11","1","110","<logistic-regression><cost-function>","1",""
"47540","1","2019-03-18 16:42:57","1","23","<deep-learning><cnn>","0",""
"47542","1","2019-03-18 16:48:45","1","444","<lstm><rnn><word-embeddings>","0",""
"47543","1","2019-03-18 16:51:54","0","1233","<python><algorithms>","3",""
"47544","1","2019-03-18 17:01:25","2","99","<machine-learning>","2","1"
"47545","1","2019-03-18 17:10:39","2","428","<machine-learning><deep-learning><nlp><information-retrieval><automatic-summarization>","1",""
"47550","1","2019-03-18 18:02:52","0","64","<python><neural-network><keras><linear-regression>","1",""
"47556","1","2019-03-18 19:36:02","1","387","<nlp><nltk><tokenization>","1",""
"47559","1","2019-03-18 20:48:01","2","463","<neural-network><deep-learning><convolution>","1",""
"47562","1","2019-03-18 21:25:20","2","4912","<python><pandas>","2",""
"47563","1","2019-03-18 22:08:00","0","24","<data-mining><bigdata>","1",""
"47564","1","2019-03-18 22:11:12","2","117","<python><orange>","0",""
"47565","1","2019-03-18 22:31:37","2","159","<machine-learning><predictive-modeling><machine-learning-model>","2",""
"44101","1","2019-01-16 17:41:27","1","190","<python><neural-network><tensorflow><accuracy><overfitting>","2",""
"44102","1","2019-01-16 17:48:31","0","15","<machine-learning><neural-network>","1",""
"44103","1","2019-01-16 17:57:37","1","215","<machine-learning><bigdata><image-classification><training><image-recognition>","0",""
"44108","1","2019-01-16 18:16:04","5","3633","<machine-learning>","2",""
"44109","1","2019-01-16 18:16:48","0","77","<machine-learning><bigdata><sampling><hyperparameter-tuning>","2","1"
"44115","1","2019-01-16 18:58:53","3","236","<logistic-regression>","2",""
"44123","1","2019-01-16 21:26:54","0","43","<parallel><boosting>","1",""
"44124","1","2019-01-16 22:27:53","2","2908","<machine-learning><neural-network><deep-learning><keras><tensorflow>","1",""
"44126","1","2019-01-16 22:58:29","3","177","<machine-learning><correlation>","2","1"
"44127","1","2019-01-17 02:11:07","1","125","<clustering><tfidf>","2",""
"44133","1","2019-01-17 05:00:14","5","652","<python><computer-vision><similarity><opencv>","2","2"
"44137","1","2019-01-17 08:55:52","-1","25","<machine-learning><reinforcement-learning><training><markov-process>","0",""
"64412","1","2019-12-08 12:27:19","1","321","<python><keras><feature-extraction><autoencoder>","1",""
"64413","1","2019-12-08 12:43:56","0","21","<machine-learning><python><keras><regression>","0",""
"64414","1","2019-12-08 12:48:57","1","125","<keras><tensorflow><matlab>","0",""
"64417","1","2019-12-08 13:30:19","1","20","<machine-learning><svm><math>","0",""
"64418","1","2019-12-08 13:30:54","1","37","<machine-learning><keras><loss-function>","1",""
"64419","1","2019-12-08 14:08:23","1","9","<neural-network><classification><random-forest><binary><gbm>","0",""
"64422","1","2019-12-08 14:55:50","1","14","<machine-learning><predictive-modeling><logistic-regression><data-science-model>","1",""
"64425","1","2019-12-08 15:16:12","1","29","<machine-learning><neural-network><cnn><overfitting>","1","1"
"64426","1","2019-12-08 15:16:23","1","13","<recurrent-neural-net>","0",""
"64427","1","2019-12-08 15:49:45","2","78","<python><classification><nlp><svm><natural-language-process>","3",""
"64428","1","2019-12-08 16:15:27","1","76","<scikit-learn><linear-regression>","1",""
"64433","1","2019-12-08 17:29:11","1","393","<deep-learning><tensorflow><recurrent-neural-net><sequence-to-sequence><attention-mechanism>","0","1"
"67914","1","2020-02-11 19:10:10","3","68","<nlp><word-embeddings><natural-language-process><bert><language-model>","2","1"
"67915","1","2020-02-11 19:22:38","0","7","<r>","0",""
"67916","1","2020-02-11 19:53:03","0","10","<loss-function><multilabel-classification>","0",""
"67921","1","2020-02-11 23:02:32","0","30","<machine-learning><cross-validation>","1","1"
"67922","1","2020-02-11 23:50:24","1","24","<prediction><evaluation><performance><metric><ranking>","1",""
"67928","1","2020-02-12 01:15:22","0","21","<pandas>","1",""
"67930","1","2020-02-12 01:54:16","0","19","<machine-learning><deep-learning><gan><generative-models>","0",""
"67932","1","2020-02-12 02:21:22","0","6","<nlp><text-generation><sematic-similarity>","0",""
"67933","1","2020-02-12 02:30:54","0","45","<deep-learning>","1",""
"67936","1","2020-02-12 03:34:54","2","38","<machine-learning><predictive-modeling><forecasting>","2","1"
"67937","1","2020-02-12 03:53:00","0","15","<machine-learning><training><computer-vision>","1",""
"67938","1","2020-02-12 04:22:47","0","8","<deep-learning><word-embeddings><word2vec><similar-documents>","0",""
"67942","1","2020-02-12 05:33:57","0","25","<nlp><ml><corpus>","1","1"
"67943","1","2020-02-12 07:04:51","0","21","<python><deep-learning><computer-vision><pytorch><regularization>","0",""
"67945","1","2020-02-12 07:34:28","0","19","<machine-learning><neural-network><deep-learning><image-classification><image-recognition>","0",""
"67946","1","2020-02-12 08:35:25","1","16","<regression><mlp><theory><experiments>","0",""
"67947","1","2020-02-12 08:54:07","0","16","<keras><tensorflow><gradient-descent><backpropagation><python-3.x>","0",""
"67948","1","2020-02-12 09:11:59","0","7","<natural-gradient-boosting><sap><hana>","0",""
"67949","1","2020-02-12 09:18:12","0","7","<training><density-estimation>","0",""
"67950","1","2020-02-12 09:43:08","1","28","<deep-learning><computer-vision><convolution><image-segmentation>","1",""
"67953","1","2020-02-12 10:01:26","-1","11","<machine-learning><neural-network><classification>","0",""
"67955","1","2020-02-12 10:08:45","0","40","<unsupervised-learning><word-embeddings><similarity><similar-documents><sematic-similarity>","0",""
"67956","1","2020-02-12 10:13:56","0","5","<machine-learning><multilabel-classification><semi-supervised-learning>","0",""
"67957","1","2020-02-12 10:27:12","-1","15","<autoencoder><vae>","0",""
"67959","1","2020-02-12 10:44:35","0","32","<machine-learning><keras><tensorflow><image-classification><image-preprocessing>","1",""
"67960","1","2020-02-12 10:54:03","0","19","<recommender-system><word-embeddings>","0",""
"67962","1","2020-02-12 11:16:46","3","62","<neural-network><keras><lstm><sequence-to-sequence><machine-translation>","2","1"
"67963","1","2020-02-12 11:19:19","0","28","<feature-selection><probability><theory>","1",""
"67965","1","2020-02-12 11:43:57","1","30","<python><pandas><dataframe>","0",""
"67967","1","2020-02-12 12:20:09","2","24","<machine-learning><dataset><natural-language-process><speech-to-text>","2",""
"67971","1","2020-02-12 13:19:43","0","23","<pandas><dataframe><matplotlib>","1","0"
"67972","1","2020-02-12 13:47:20","2","12","<python><convnet><image-preprocessing>","0",""
"67974","1","2020-02-12 14:46:49","0","47","<machine-learning><scikit-learn><k-means>","3",""
"47569","1","2019-03-19 01:00:32","2","114","<svm><logistic-regression>","3","1"
"47572","1","2019-03-19 02:51:26","0","32","<data-mining><dataset><data-cleaning><sql><text-filter>","0","1"
"47573","1","2019-03-19 03:17:21","1","51","<classification><predictive-modeling>","1","2"
"47576","1","2019-03-19 03:33:45","0","51","<time-series><lstm><cnn>","1",""
"47577","1","2019-03-19 03:50:40","1","50","<reinforcement-learning><policy-gradients>","1",""
"47578","1","2019-03-19 03:52:48","0","24","<python><sentiment-analysis><tfidf>","0",""
"47579","1","2019-03-19 04:14:03","3","76","<k-means>","1",""
"47580","1","2019-03-19 04:26:50","0","124","<feature-selection><mutual-information>","1",""
"47582","1","2019-03-19 05:43:31","0","48","<deep-learning><mini-batch-gradient-descent><epochs><learning-rate>","1",""
"47586","1","2019-03-19 06:43:30","2","166","<logistic-regression><missing-data>","1",""
"47590","1","2019-03-19 07:39:16","2","89","<computer-vision><object-detection>","1",""
"47594","1","2019-03-19 08:41:17","1","339","<machine-learning><pandas>","1",""
"47598","1","2019-03-19 09:30:19","2","58","<machine-learning><optimization>","1",""
"47600","1","2019-03-19 10:14:39","2","706","<keras><tensorflow><gpu>","1",""
"47604","1","2019-03-19 10:46:59","1","361","<python><visualization><matplotlib>","1",""
"47606","1","2019-03-19 11:15:35","1","48","<machine-learning><data-mining><xgboost><hyperparameter>","0","1"
"67680","1","2020-02-07 08:01:35","0","23","<training><autoencoder><backpropagation>","2","0"
"67681","1","2020-02-07 08:16:05","-3","28","<feature-selection><data-cleaning>","1","1"
"67682","1","2020-02-07 08:25:03","0","25","<machine-learning><scikit-learn><nltk><spacy>","1",""
"67683","1","2020-02-07 08:50:31","1","25","<machine-learning><apache-spark><graphs><social-network-analysis><networkx>","0",""
"67688","1","2020-02-07 10:10:41","0","21","<machine-learning><python><spacy><annotation>","0",""
"67689","1","2020-02-07 10:55:28","1","26","<keras><scikit-learn><cross-validation><numpy>","0",""
"67692","1","2020-02-07 12:25:44","0","24","<deep-learning><gan>","1",""
"67693","1","2020-02-07 12:56:03","5","477","<feature-selection><feature-engineering><correlation>","3","2"
"67694","1","2020-02-07 13:41:18","0","31","<machine-learning><python><neural-network><data-cleaning><feature-scaling>","0",""
"67695","1","2020-02-07 13:54:32","0","8","<cross-validation><sampling>","0",""
"67697","1","2020-02-07 14:28:40","0","24","<regression>","1",""
"67698","1","2020-02-07 14:37:03","2","32","<machine-learning><feature-extraction><one-hot-encoding>","1","1"
"67710","1","2020-02-07 16:58:31","1","13","<machine-learning><feature-selection><random-forest><boosting>","0",""
"67713","1","2020-02-07 18:23:33","1","12","<machine-learning><deep-learning>","0",""
"67714","1","2020-02-07 18:25:51","3","16","<classification><hyperparameter><grid-search><gridsearchcv>","1",""
"67715","1","2020-02-07 18:29:43","0","8","<convnet><object-detection>","0",""
"67716","1","2020-02-07 18:56:13","0","14","<machine-learning><forecasting><forecast>","0",""
"67717","1","2020-02-07 19:08:52","1","24","<machine-learning><regression><naive-bayes-classifier>","1",""
"67718","1","2020-02-07 20:08:44","1","24","<logistic-regression><svm><features><one-hot-encoding>","2",""
"67722","1","2020-02-07 21:53:03","0","15","<orange><reshape>","0",""
"67723","1","2020-02-07 21:59:07","0","25","<bayesian><bayesian-networks>","0",""
"67724","1","2020-02-07 22:44:35","2","16","<clustering><visualization><plotting>","0",""
"67725","1","2020-02-07 23:09:33","1","11","<algorithms>","1",""
"67727","1","2020-02-07 23:24:54","1","22","<machine-learning><python><data-mining>","0",""
"67732","1","2020-02-08 03:10:24","0","9","<machine-learning><cnn><probability>","0",""
"44266","1","2019-01-20 06:51:49","0","169","<machine-learning><scikit-learn><nlp><multiclass-classification><naive-bayes-classifier>","1",""
"44268","1","2019-01-20 07:47:27","1","1331","<cnn>","1","1"
"44270","1","2019-01-20 09:45:14","1","179","<nlp><nltk><tokenization>","1",""
"44271","1","2019-01-20 09:53:07","1","17","<yolo>","0",""
"44272","1","2019-01-20 09:56:13","1","23","<time-series><pca>","0",""
"44274","1","2019-01-20 10:04:19","2","344","<machine-learning><lstm><rnn><accuracy><metric>","1",""
"44277","1","2019-01-20 10:44:40","1","439","<machine-learning><data-mining><predictive-modeling><data-science-model>","1","1"
"44280","1","2019-01-20 11:12:23","0","54","<machine-learning><python><books>","2","1"
"44283","1","2019-01-20 11:48:47","0","357","<machine-learning><python><nlp><feature-selection>","1",""
"44288","1","2019-01-20 14:07:24","0","782","<keras><cnn><batch-normalization>","1","0"
"44293","1","2019-01-20 15:53:19","3","2448","<neural-network><dropout>","1","1"
"44300","1","2019-01-20 18:52:29","1","121","<anonymization>","3",""
"44302","1","2019-01-20 19:35:26","2","898","<python><neural-network><keras><regression>","1",""
"44303","1","2019-01-20 19:39:23","2","130","<neural-network><deep-learning><lstm><cnn><natural-language-process>","3",""
"44306","1","2019-01-20 20:30:38","0","1311","<classification><scikit-learn><nlp><naive-bayes-classifier>","1",""
"44307","1","2019-01-20 20:55:42","1","107","<graphs><embeddings>","1",""
"44309","1","2019-01-20 21:43:00","-1","86","<regression><xgboost>","0",""
"44313","1","2019-01-21 04:32:05","1","39","<python><bigdata><data><bayesian>","0","2"
"44315","1","2019-01-21 05:52:55","2","902","<reinforcement-learning><q-learning><dynamic-programming>","1","3"
"44317","1","2019-01-21 07:12:01","2","54","<dataset><statistics><recommender-system><ab-test>","1","1"
"44319","1","2019-01-21 08:04:23","0","41","<machine-learning><classification><machine-learning-model><evaluation>","1",""
"44322","1","2019-01-21 10:33:13","1","79","<machine-learning><predictive-modeling><lstm><recommender-system><natural-language-process>","0","1"
"44323","1","2019-01-21 11:17:17","1","33","<neural-network><activation-function>","0","1"
"44324","1","2019-01-21 11:34:40","4","2345","<machine-learning><neural-network><gradient-descent>","2",""
"44325","1","2019-01-21 11:53:15","1","24","<neural-network><deep-learning><regularization><generative-models><embeddings>","1",""
"44008","1","2019-01-15 04:02:26","1","157","<nlp><multiclass-classification>","0","1"
"44009","1","2019-01-15 05:56:45","1","676","<machine-learning><svm><feature-scaling><encoding><k-nn>","1",""
"44011","1","2019-01-15 06:33:28","2","296","<machine-learning><computer-vision><career><linear-algebra>","1",""
"44017","1","2019-01-15 09:27:31","0","74","<neural-network><lstm><training><overfitting><labels>","1","1"
"44022","1","2019-01-15 10:26:42","0","52","<machine-learning><statistics><pca><image-recognition><dimensionality-reduction>","1",""
"44024","1","2019-01-15 10:39:59","1","1164","<lstm>","1","1"
"44031","1","2019-01-15 12:43:59","1","361","<machine-learning><gan>","1","1"
"44036","1","2019-01-15 13:32:45","0","87","<machine-learning><regression><feature-scaling>","1",""
"44037","1","2019-01-15 13:45:01","1","56","<beginner><tools><methodology>","1",""
"44038","1","2019-01-15 13:45:11","2","91","<classification><cnn><text><learning>","1",""
"44042","1","2019-01-15 14:33:09","0","53","<feature-scaling>","2",""
"44046","1","2019-01-15 15:43:45","0","20","<machine-learning><statistics><visualization><pca>","1",""
"44047","1","2019-01-15 15:45:58","0","68","<word-embeddings><multilabel-classification>","1",""
"44049","1","2019-01-15 16:40:42","0","270","<object-detection><object-recognition>","1",""
"44053","1","2019-01-15 17:41:52","1","26","<nlp>","1",""
"44055","1","2019-01-15 17:59:51","0","38","<text>","1",""
"44057","1","2019-01-15 18:41:32","1","160","<python><time-series>","0",""
"44060","1","2019-01-15 21:19:37","2","373","<machine-learning><deep-learning><keras><scikit-learn>","2",""
"44061","1","2019-01-15 23:24:10","2","55","<predictive-modeling><data><anomaly-detection>","0",""
"44065","1","2019-01-16 02:09:44","6","3878","<deep-learning><keras><dropout><monte-carlo>","1","1"
"44068","1","2019-01-16 03:25:57","3","65","<generative-models><embeddings><text-generation>","2",""
"44070","1","2019-01-16 05:05:29","2","312","<machine-learning><regularization><matrix-factorisation><embeddings>","0","1"
"44071","1","2019-01-16 05:58:02","0","45","<algorithms><math>","2",""
"44072","1","2019-01-16 06:12:30","0","299","<visualization><data><correlation><probability>","2",""
"44079","1","2019-01-16 10:35:30","3","92","<machine-learning><linear-regression><optimization>","1",""
"44082","1","2019-01-16 10:44:05","3","76","<machine-learning><cnn><convnet><image-classification>","1",""
"44087","1","2019-01-16 13:15:55","1","168","<classification><scikit-learn><accuracy>","2",""
"44089","1","2019-01-16 14:02:39","0","22","<machine-learning><neural-network><convnet><image-classification><data-augmentation>","1",""
"44091","1","2019-01-16 14:41:34","3","582","<neural-network><gradient-descent><loss-function>","2","1"
"44094","1","2019-01-16 15:51:52","0","92","<nlp><word-embeddings>","1",""
"44096","1","2019-01-16 16:48:10","2","222","<nlp><data><multilabel-classification>","2","2"
"44097","1","2019-01-16 16:55:52","2","41","<machine-learning><score><collinearity>","2",""
"56256","1","2019-07-23 15:56:37","0","21","<deep-learning><predictive-modeling><feature-selection><prediction>","1",""
"56259","1","2019-07-23 16:17:30","0","43","<classification><cnn>","0",""
"56262","1","2019-07-23 18:37:26","1","98","<deep-learning><batch-normalization>","1",""
"56263","1","2019-07-23 18:41:44","-1","136","<machine-learning><scikit-learn>","2",""
"56264","1","2019-07-23 19:01:22","1","71","<machine-learning><python><keras><tensorflow>","2",""
"56265","1","2019-07-23 19:01:23","0","17","<scikit-learn><tensorflow><time-series><random-forest><numpy>","0",""
"56267","1","2019-07-23 19:23:59","1","50","<deep-learning><cnn><image-classification><unsupervised-learning>","2",""
"56269","1","2019-07-23 19:35:21","0","49","<python><keras><tensorflow><lstm><rnn>","0",""
"56270","1","2019-07-23 19:44:32","1","17","<machine-learning><cross-validation>","0","1"
"56273","1","2019-07-23 19:57:03","4","28","<convnet><convolution>","2","1"
"56275","1","2019-07-23 20:17:40","1","17","<machine-learning><neural-network><numpy><recurrent-neural-net>","0",""
"56276","1","2019-07-23 22:18:28","1","24","<machine-learning><classification><predictive-modeling><logistic-regression><machine-learning-model>","0",""
"56277","1","2019-07-23 22:51:30","1","72","<machine-learning><svm>","2","2"
"56278","1","2019-07-23 23:04:16","1","85","<dataset><statistics><graphs><descriptive-statistics><math>","2",""
"56282","1","2019-07-24 02:18:52","0","343","<python><seaborn><heatmap>","0",""
"56285","1","2019-07-24 04:51:35","2","184","<machine-learning><xgboost><boosting>","2",""
"56286","1","2019-07-24 04:52:55","0","15","<neural-network><deep-learning>","0",""
"56289","1","2019-07-24 06:50:57","0","43","<machine-learning><classification><regression><machine-learning-model>","2",""
"52155","1","2019-05-18 11:03:04","0","22","<machine-learning><deep-learning><cnn>","1",""
"52157","1","2019-05-18 13:13:32","5","1779","<machine-learning><cost-function>","2","3"
"52167","1","2019-05-18 18:44:32","1","103","<nlp><natural-language-process>","1",""
"52168","1","2019-05-18 18:58:18","1","60","<kaggle>","1",""
"52169","1","2019-05-18 19:20:03","0","54","<lstm><rnn>","0",""
"52170","1","2019-05-18 19:27:20","-1","28","<machine-learning><r><rstudio>","2",""
"67562","1","2020-02-05 07:36:41","1","20","<machine-learning><similarity><search><knowledge-base><question-answering>","0",""
"67566","1","2020-02-05 08:57:08","0","24","<machine-learning><python><scikit-learn><pandas>","1",""
"67568","1","2020-02-05 09:41:25","1","24","<feature-selection>","1",""
"67569","1","2020-02-05 09:53:00","1","14","<machine-learning><python><neural-network><nlp><computer-vision>","0",""
"67570","1","2020-02-05 10:22:59","0","8","<machine-learning><python><keras><feature-selection><multiclass-classification>","0",""
"67571","1","2020-02-05 10:23:25","0","29","<deep-learning><dataset><object-detection>","1",""
"67574","1","2020-02-05 10:48:38","1","118","<deep-learning><keras><gpu><cloud-computing>","1",""
"67576","1","2020-02-05 11:05:52","0","18","<deep-learning><nlp><lstm>","0",""
"67577","1","2020-02-05 11:21:56","0","27","<python><statistics><scipy>","1",""
"67578","1","2020-02-05 11:26:13","1","97","<python><pandas><dataframe>","2","1"
"67579","1","2020-02-05 11:41:30","1","49","<deep-learning><object-detection><hyperparameter-tuning>","1",""
"67585","1","2020-02-05 13:42:39","0","64","<python><visualization><dashboards><bokeh><plotly>","0","2"
"67588","1","2020-02-05 14:19:21","2","60","<machine-learning><python><dataset><data><data-cleaning>","1",""
"67590","1","2020-02-05 14:34:57","0","27","<visualization>","1","1"
"67594","1","2020-02-05 15:41:23","2","26","<classification><categorical-data><boosting>","1",""
"67597","1","2020-02-05 16:49:58","1","16","<feature-selection><decision-trees>","0",""
"67599","1","2020-02-05 18:34:20","2","16","<classification><keras><lstm><rnn><sequence>","1",""
"67600","1","2020-02-05 18:34:40","1","13","<classification><unbalanced-classes><performance>","0",""
"67603","1","2020-02-05 19:13:14","1","28","<python>","1",""
"67604","1","2020-02-05 19:15:21","0","22","<r>","0",""
"67607","1","2020-02-05 20:42:47","0","27","<deep-learning><cnn><random-forest><svm><inceptionresnetv2>","0",""
"67609","1","2020-02-05 20:53:53","2","17","<machine-learning-model><metric><jaccard-coefficient>","0",""
"67612","1","2020-02-05 22:05:20","0","41","<python><keras><cnn><image-classification>","1",""
"67614","1","2020-02-05 22:30:01","3","36","<nlp><word-embeddings><bert>","1",""
"67615","1","2020-02-05 23:24:18","1","26","<r><data-cleaning><data-wrangling><dplyr><groupby>","0",""
"67616","1","2020-02-05 23:27:30","0","10","<time-series><distance><pattern-recognition>","0",""
"67620","1","2020-02-06 01:04:54","2","69","<classification><multilabel-classification><smote>","1",""
"67621","1","2020-02-06 03:20:36","0","18","<machine-learning><nlp><pytorch><bert>","0",""
"67622","1","2020-02-06 06:18:44","1","43","<classification>","1",""
"67624","1","2020-02-06 07:15:53","1","26","<machine-learning><xgboost><predictor-importance>","1",""
"67626","1","2020-02-06 08:19:04","0","32","<python><pandas>","2",""
"67627","1","2020-02-06 08:32:50","1","17","<time-series><lstm><rnn><forecasting><sequence>","0",""
"67637","1","2020-02-06 10:32:09","0","15","<keras><time-series><prediction>","0",""
"67638","1","2020-02-06 10:53:43","1","39","<classification><svm><gradient-descent><text-classification>","1",""
"67639","1","2020-02-06 11:07:02","1","23","<machine-learning><unsupervised-learning><anomaly-detection>","1",""
"67641","1","2020-02-06 12:06:50","2","53","<machine-learning><deep-learning><predictive-modeling>","4",""
"67642","1","2020-02-06 12:40:02","-1","45","<decision-trees><multilabel-classification>","0",""
"67643","1","2020-02-06 12:56:57","1","32","<r><xgboost><dataframe>","2",""
"67644","1","2020-02-06 13:01:55","0","13","<machine-learning><unsupervised-learning><anomaly-detection><dataframe>","0",""
"52516","1","2019-05-24 08:38:33","1","71","<python><tensorflow><numpy>","1",""
"52517","1","2019-05-24 08:40:04","1","21","<neural-network><regression><activation-function>","1","1"
